18724122,1109,0,8/2/19 23:03,312,0,6/2/15 0:30
3365128,1113,41,9/10/19 18:00,312,0,6/2/15 0:36
138614131,501,127,9/15/19 3:17,312,0,6/1/15 20:39
9931127,521,224,9/16/19 20:15,312,0,5/5/17 4:17
18724128,802,223,9/16/19 15:51,312,0,9/3/15 4:04
3380128,803,3684,9/16/19 3:15,312,0,6/1/15 22:28
3291123,922,613,9/15/19 3:47,312,0,6/1/15 22:55
2101122,1108,0,8/30/19 1:00,311,0,6/1/15 23:58
18724123,1105,0,9/15/19 15:15,309,0,6/1/15 23:55
31123,905,1480,9/16/19 19:45,309,0,6/1/15 22:27
18724122,1113,81,9/15/19 4:16,303,0,6/2/15 0:35
3361128,701,1521,9/15/19 6:16,303,0,6/1/15 21:21
3291128,801,62,9/16/19 3:16,301,0,6/1/15 21:19
20144127,101,342,9/17/19 2:45,300,0,6/1/15 19:32
60170750,1123,62,9/16/19 4:16,300,0,11/2/17 4:17
80127,205,0,9/13/19 18:30,300,0,6/1/15 19:50
17192127,514,0,8/13/19 4:15,300,0,8/25/17 4:04
11903127,926,303,9/16/19 13:30,300,0,10/8/15 5:00
94151123,2104,1087,9/16/19 20:15,299,0,3/22/19 4:45
3361122,303,218,9/16/19 3:00,299,0,6/1/15 20:56
94151123,515,1477,9/16/19 19:15,298,0,1/14/17 4:15
60170750,926,0,8/14/19 3:45,298,0,10/2/15 5:00
581175,303,0,8/31/19 3:00,296,0,6/1/15 20:18
35358127,926,38,9/14/19 4:33,293,0,10/7/15 5:01
93401080,926,0,9/14/19 11:30,293,0,8/11/17 3:33
31128,515,695,9/15/19 3:31,292,0,1/21/17 4:28
3291123,905,158,9/16/19 19:15,292,0,6/2/15 1:52
150518750,1108,0,7/6/19 4:00,291,0,10/6/15 3:20
182427173,1125,93,9/16/19 6:45,291,0,8/14/18 4:00
31124,2104,2091,9/16/19 15:45,290,0,3/22/19 4:45
3291124,802,1183,9/16/19 3:16,290,0,6/1/15 21:25
172976750,1126,272,9/17/19 0:40,289,0,4/19/18 4:01
35952173,926,39,9/16/19 21:35,289,0,10/16/15 3:25
94151123,1007,680,9/16/19 4:01,288,0,6/1/15 23:49
3365122,1007,0,8/17/19 14:15,288,0,6/1/15 23:49
31123,1007,0,8/22/19 21:00,288,0,6/1/15 23:50
3361128,1112,0,9/14/19 4:16,288,0,6/2/15 0:39
136491128,1608,42,9/15/19 4:31,288,0,6/6/18 4:30
3291123,2001,3019,9/16/19 22:15,288,0,6/16/18 4:30
3362128,201,501,9/17/19 2:45,288,0,6/1/15 19:53
3376126,202,17,9/17/19 3:00,288,0,6/1/15 20:14
31128,218,76,9/16/19 4:47,288,0,7/29/16 5:01
3289135,402,160,9/16/19 9:30,288,0,6/1/15 20:29
31123,610,554,9/16/19 3:16,288,0,6/1/15 21:12
92131128,802,54,9/16/19 15:51,288,0,7/27/19 3:31
94151128,803,0,9/16/19 16:15,288,0,6/1/15 22:29
18724128,804,0,8/9/19 12:00,288,0,10/20/15 5:00
106568123,922,1619,9/15/19 3:47,288,0,6/1/15 22:55
29123,927,228,9/16/19 10:15,288,0,11/12/15 5:01
311171,928,747,9/16/19 4:00,288,0,7/20/16 5:01
3361128,1123,0,8/29/19 13:45,287,0,11/12/17 4:01
2101122,925,183,9/16/19 7:35,286,0,6/25/15 7:14
3283123,508,994,9/15/19 3:32,284,0,6/1/15 21:39
17192128,528,219,9/15/19 3:47,282,0,9/28/18 4:00
3283123,701,1580,9/16/19 17:45,282,0,6/1/15 21:22
3291120,1201,0,9/13/19 21:15,280,0,6/2/15 1:03
9931127,302,73,9/17/19 3:01,279,0,6/1/15 20:02
117786233,304,232,9/17/19 3:01,278,0,6/1/15 20:32
174185122,1112,582,9/16/19 20:45,276,0,4/22/17 3:49
3291123,514,760,9/16/19 22:00,276,0,8/25/17 4:04
94151128,528,522,9/16/19 16:45,276,0,9/29/18 4:00
203990122,606,9,9/16/19 15:04,276,0,1/13/18 4:46
9931127,803,409,9/16/19 17:30,276,0,6/1/15 22:29
3361128,922,3245,9/16/19 12:30,276,0,6/1/15 22:58
8571081,402,0,9/2/19 14:15,271,0,6/1/15 20:27
33119,906,22,9/12/19 3:31,270,0,6/1/15 22:07
138614131,303,0,9/16/19 18:00,267,0,6/1/15 20:17
3875010,1126,47,9/16/19 21:15,266,0,4/28/18 4:15
136388123,1606,9930,9/16/19 20:15,266,0,5/18/16 6:16
31123,501,1253,9/17/19 3:01,266,0,6/1/15 20:39
3361127,1106,171,9/16/19 20:30,265,0,6/2/15 0:04
102284126,1005,27,9/15/19 4:03,264,0,6/1/15 23:20
3376126,101,367,9/17/19 2:45,264,0,6/1/15 19:31
18724123,1103,0,9/16/19 11:30,264,0,6/2/15 0:19
31128,1405,0,9/13/19 21:00,264,0,6/2/15 1:20
31128,1602,2509,9/16/19 19:45,264,0,6/2/15 2:14
102241161,1608,0,9/10/19 10:00,264,0,11/8/17 4:16
92131128,1608,834,9/16/19 18:45,264,0,11/8/17 4:16
102421123,510,51,9/16/19 12:45,264,0,5/19/18 3:00
3362128,702,40,9/16/19 3:16,264,0,6/1/15 22:30
104401233,501,0,7/10/19 3:24,263,0,6/1/15 20:41
3877010,501,0,9/11/19 7:45,263,0,6/2/15 2:08
94151123,905,675,9/16/19 3:16,263,0,6/1/15 22:26
18724127,804,0,9/14/19 13:15,262,0,10/20/15 5:00
37124,101,1790,9/16/19 2:45,261,0,6/1/15 19:31
174185122,1702,0,9/12/19 15:45,261,0,8/26/16 4:04
3380128,304,1782,9/17/19 3:01,258,0,6/1/15 21:01
98585010,501,0,9/16/19 19:00,256,0,6/1/15 20:39
17192161,514,1072,9/16/19 15:45,255,0,3/17/18 5:30
3361128,1127,0,9/10/19 21:15,254,0,4/12/19 4:15
174185122,1903,4302,9/17/19 1:58,253,0,2/16/18 4:30
3376127,402,7046,9/17/19 3:00,253,0,6/1/15 20:28
94151123,802,814,9/16/19 16:45,253,0,6/1/15 22:13
3291125,102,0,9/15/19 10:30,252,0,12/18/18 3:00
18724127,1103,33,9/17/19 0:30,252,0,6/2/15 0:21
3291135,701,0,9/12/19 11:00,252,0,6/1/15 21:24
37119,906,0,9/11/19 15:45,252,0,6/1/15 22:10
92036750,1605,751,9/16/19 17:00,251,0,10/21/15 5:00
94151123,702,1417,9/16/19 12:45,251,0,6/1/15 21:48
31128,401,1646,9/17/19 3:01,249,0,6/1/15 20:43
110892750,928,120,9/16/19 18:45,249,0,7/17/16 5:04
132269750,1106,0,9/5/19 16:15,247,0,6/2/15 0:04
94151123,506,952,9/16/19 18:15,247,0,6/1/15 21:01
3376126,205,0,9/11/19 17:00,246,0,6/1/15 19:52
174185122,605,4239,9/16/19 19:45,246,0,3/8/17 3:03
982750,101,604,9/17/19 2:45,244,0,6/1/15 19:32
110892750,1127,149,9/17/19 3:01,244,0,4/12/19 4:15
92946126,1205,0,7/5/19 16:00,243,0,10/22/16 4:06
3380128,1501,10228,9/16/19 19:30,242,0,6/2/15 2:09
87600124,1801,4565,9/16/19 17:45,242,0,8/22/15 5:19
174185122,302,11231,9/17/19 3:01,242,0,8/25/16 2:49
3361128,801,681,9/16/19 4:46,242,0,6/1/15 21:19
31128,909,2041,9/16/19 3:46,242,0,6/1/15 21:53
636750,922,40,9/16/19 21:15,242,0,6/1/15 22:56
3363079,926,12,9/16/19 4:01,242,0,10/7/15 5:01
92131128,303,62,9/17/19 3:01,241,0,6/1/15 20:19
31123,521,480,9/16/19 4:31,241,0,5/6/17 4:19
94151123,701,6132,9/16/19 15:45,241,0,6/1/15 21:22
5501126,1103,106,9/16/19 20:45,240,0,6/2/15 0:20
15868128,1109,0,9/13/19 23:00,240,0,6/2/15 0:31
18724127,1112,183,9/16/19 14:30,240,0,6/2/15 0:38
3362128,1112,0,8/13/19 14:30,240,0,6/2/15 0:41
18724127,1116,0,9/6/19 23:15,240,0,9/20/16 4:30
3361127,1120,0,9/13/19 0:30,240,0,9/30/17 5:38
182427173,1128,27,9/16/19 4:30,240,0,3/9/18 4:15
80127,1302,215,9/16/19 20:45,240,0,6/2/15 1:14
3380128,1502,6244,9/16/19 16:45,240,0,6/2/15 2:06
31128,1502,2933,9/16/19 4:46,240,0,6/2/15 2:07
115101127,1602,0,8/30/19 23:15,240,0,6/2/15 2:13
33123,1603,3361,9/16/19 22:00,240,0,6/2/15 1:53
136388163,1605,4660,9/16/19 23:15,240,0,3/20/18 4:16
89729128,1608,12,9/16/19 20:30,240,0,11/10/17 4:16
227197122,1903,0,8/24/19 13:00,240,0,4/17/19 4:45
80127,201,0,9/10/19 15:00,240,0,6/1/15 19:53
94151128,204,77,9/16/19 3:01,240,0,6/1/15 20:24
18724128,204,15,9/16/19 18:15,240,0,7/23/15 4:21
3361128,209,1450,9/17/19 3:00,240,0,6/1/15 20:04
33124,401,168,9/17/19 3:01,240,0,6/1/15 20:56
163256123,502,155,9/16/19 16:02,240,0,10/6/18 3:15
3283128,515,197,9/15/19 3:32,240,0,1/27/17 3:03
